徐汇苑,(徐汇龙华)天钥桥路968弄,90816,上海航新房地产有限公司,2000年建成 ,塔楼/板楼,4.2至8元/平米/月,上海航新物业管理有限公司,12栋,1348户,https://sh.lianjia.com/xiaoqu/5011000016420/
绿地新干线,(闵行颛桥)灯辉路601弄,40194,绿城集团,2005年建成 ,板楼,0.85元/平米/月,上海绿安物业管理发展有限公司,84栋,1046户,https://sh.lianjia.com/xiaoqu/5011000012770/
龙山新村,"(徐汇万体馆)中山南二路988弄, 徐汇区龙山新村",68311,上海上房置业中心有限公司,1953年建成 ,板楼,1元/平米/月,上海高建物业有限公司,116栋,2642户,https://sh.lianjia.com/xiaoqu/5011000015611/
天极盛宅花园,"(宝山顾村)富联路25弄,泰和西路3149弄",34319,上海天极盛宅置业公司,1995年建成 ,板楼,0.4元/平米/月,上海盛宅物业管理有限公司,85栋,1094户,https://sh.lianjia.com/xiaoqu/5011000015850/
北蔡休闲广场,"(浦东北蔡)北中路183号, 北中路187弄, 北中路191号",,暂无信息,2010年建成 ,未知类型,暂无信息,暂无信息,34栋,71户,https://sh.lianjia.com/xiaoqu/5011000008878/
莲溪路1-189号,(浦东北蔡)莲溪路1-189号,,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,2栋,2户,https://sh.lianjia.com/xiaoqu/5016323452897318/
梅园四街坊,"(浦东源深)福山路100弄, 福山路102弄, 张杨路951弄, 商城路1028弄（沈家弄路323弄）",101864,上海建工房产有限公司,1988年建成 ,塔楼/板楼,1元/平米/月,欣达物业,82栋,1901户,https://sh.lianjia.com/xiaoqu/5011000015608/
花木新村,(浦东北蔡)芳华路310弄,49717,花木房产,1994年建成 ,板楼,0.35至0.8元/平米/月,花木物业,45栋,615户,https://sh.lianjia.com/xiaoqu/5011000006257/
蓝城小区,(浦东金桥)柳埠路142弄,57815,申城地产,1994年建成 ,板楼,0.7至0.8元/平米/月,浦房物业服务中心有限公司,37栋,774户,https://sh.lianjia.com/xiaoqu/5011000003431/
天安万科御河企业公馆,"(浦东北蔡)五星路568号（近沪南路）, 五星路707弄, 五星路677弄",,万科集团,暂无信息 ,未知类型,暂无信息,暂无信息,13栋,13户,https://sh.lianjia.com/xiaoqu/5011102207573/
下南路1063号,(浦东北蔡)下南路1063号,,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,1栋,1户,https://sh.lianjia.com/xiaoqu/5012970523373578/
杨莲路217、219号,(浦东北蔡)杨莲路217、219号,,暂无信息,暂无信息 ,板楼,暂无信息,暂无信息,1栋,1户,https://sh.lianjia.com/xiaoqu/5012444642062807/
成山路1261号,(浦东北蔡)成山路1261号,,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,1栋,1户,https://sh.lianjia.com/xiaoqu/5012970660737955/
莲中二村,"(浦东北蔡)莲中路318弄, 莲中路356弄, 新陈路25弄",48478,北蔡房产开发商,1994年建成 ,板楼,0.36至0.45元/平米/月,上海莲溪物业管理有限公司,36栋,476户,https://sh.lianjia.com/xiaoqu/5011000011795/
莲园路310弄,(浦东北蔡)莲园路310弄,51569,北蔡房产开发商,1993年建成 ,板楼,7元/平米/月,潍坊物业,5栋,45户,https://sh.lianjia.com/xiaoqu/5011063202258/
芳华德必运动LOFT,(浦东北蔡)芳华路139号,,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,4栋,9户,https://sh.lianjia.com/xiaoqu/5020021956392670/
由由二村,"(浦东北蔡)严民路40弄,严镇路75弄1-28号",50577,上海由由房地产开发有限公司,1994年建成 ,板楼,0.8元/平米/月,上海由由物业管理有限公司,69栋,947户,https://sh.lianjia.com/xiaoqu/5011000012035/
成山路1227号,(浦东北蔡)成山路1227号,,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,1栋,1户,https://sh.lianjia.com/xiaoqu/5012970660737947/
金大元御珑公馆(公寓),(浦东唐镇)唐丰路881弄,54842,上海金堂置业有限公司,2013年建成 ,板楼,4.5元/平米/月,上海香梅物业管理有限公司,13栋,194户,https://sh.lianjia.com/xiaoqu/5011000003304/
由由一村,"(浦东北蔡)严杨路30弄,严杨路165弄,严杨路60弄,严杨路45弄",49752,上海由由房地产开发有限公司,1993年建成 ,板楼,0.5至0.8元/平米/月,上海由由物业管理有限公司,104栋,1356户,https://sh.lianjia.com/xiaoqu/5011000009860/
莲溪五村,(浦东北蔡)莲中路255弄,48506,上海志成企业发展有限公司,1994年建成 ,板楼,0.5元/平米/月,嘉宝物业,20栋,262户,https://sh.lianjia.com/xiaoqu/5011000009665/
培育苑,(浦东北蔡)芳华路455弄,50781,上海建工房产有限公司,1994年建成 ,板楼,0.75元/平米/月,上海建工物业有限公司,18栋,342户,https://sh.lianjia.com/xiaoqu/5011000009610/
由由新佳苑,(浦东北蔡)严民路251弄,53810,上海由由房地产开发有限公司,2000年建成 ,板楼,0.8元/平米/月,上海由由物业管理有限公司,10栋,116户,https://sh.lianjia.com/xiaoqu/5011000002736/
泰和新城(泰和西路3381弄),(宝山顾村)泰和西路3381弄,34771,暂无信息,1994年建成 ,板楼,0.55元/平米/月,上海顾村物业管理有限公司,141栋,1708户,https://sh.lianjia.com/xiaoqu/5012970523373718/
大华锦绣华城(十二街区),"(浦东北蔡)锦绣路3088弄2-164号, 成山路2115号",74012,上海锦绣华城房地产开发有限公司,2003年建成 ,板楼,1.85至2.03元/平米/月,浦华物业,137栋,1966户,https://sh.lianjia.com/xiaoqu/5011000014752/
北艾路227弄22号,(浦东北蔡)北艾路227弄22号,,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,1栋,2户,https://sh.lianjia.com/xiaoqu/5012970584453784/
杨莲路225、227号,(浦东北蔡)杨莲路225、227号,,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,1栋,1户,https://sh.lianjia.com/xiaoqu/5020022917262554/
济阳三村,"(浦东世博)济阳路65弄,西营路114弄,德州路465弄,耀华路550弄",51217,上海三林房地产开发经营有限公司,1985年建成 ,板楼,1.2元/平米/月,锦和物业,145栋,2790户,https://sh.lianjia.com/xiaoqu/5011000013652/
芳华路905号,(浦东北蔡)芳华路905号,,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,1栋,1户,https://sh.lianjia.com/xiaoqu/5020027201612568/
虹桥新城,(长宁中山公园)长宁路1661弄1-50号,79279,上海市绿地集团置业有限公司,2000年建成 ,塔楼/板楼,1.8元/平米/月,上海新长宁集团天山物业有限公司,38栋,1202户,https://sh.lianjia.com/xiaoqu/5011000016887/
绿地诺丁山(公寓),(松江松江大学城)文宇路88弄,40408,上海振峰房地产开发有限公司,2010年建成 ,板楼,1.5至1.8元/平米/月,杭州西房物业管理有限公司,50栋,806户,https://sh.lianjia.com/xiaoqu/5011000003578/
陈春路299号,(浦东北蔡)陈春路299号,,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,1栋,2户,https://sh.lianjia.com/xiaoqu/5012970475925605/
芳华路268弄,(浦东北蔡)芳华路268弄,53687,上海花木开发有限公司,1994年建成 ,板楼,0.65至0.85元/平米/月,上海陆家嘴双乐物业管理有限公司,28栋,312户,https://sh.lianjia.com/xiaoqu/5011000007529/
东荷小区,(浦东金桥)东陆路1018弄,46062,上海建工房产有限公司,1996年建成 ,板楼,0.8元/平米/月,上海建工物业有限公司,94栋,1166户,https://sh.lianjia.com/xiaoqu/5011000014564/
芳芯路400弄,(浦东北蔡)芳芯路400弄,,花木房产,1995年建成 ,板楼,0.5元/平米/月,上海陆家嘴物业管理有公司,8栋,96户,https://sh.lianjia.com/xiaoqu/5011000018683/
芳华路53号,(浦东北蔡)芳华路53号,55347,花木房产,1994年建成 ,板楼,0.65元/平米/月,花木物业,1栋,24户,https://sh.lianjia.com/xiaoqu/5011102207606/
文汇小区(浦东),"(浦东北蔡)下南路276弄,下南路370弄,下南路320弄",43215,上海市绿地集团置业有限公司,1994年建成 ,板楼,0.8元/平米/月,上海莲溪物业管理有限公司,73栋,1753户,https://sh.lianjia.com/xiaoqu/5011000014437/
杨莲路209号,(浦东北蔡)杨莲路209号,,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,1栋,1户,https://sh.lianjia.com/xiaoqu/5020022917255303/
新江湾城雍景苑,(杨浦新江湾城)政悦路500弄,70764,上海隆杰置业有限公司,2006年建成 ,板楼,1.98元/平米/月,上海星泰物业管理有限公司,56栋,1173户,https://sh.lianjia.com/xiaoqu/5011000009996/
由由四村,"(浦东北蔡)严中路269弄,严中路173弄,严中路373弄",51824,上海由由房地产开发有限公司,1994年建成 ,板楼,0.25至0.8元/平米/月,上海吉松物业管理中心,117栋,1488户,https://sh.lianjia.com/xiaoqu/5011000012296/
自然居家园,(宝山顾村)水产西路999弄,40668,上海宝坤置业有限公司,2010年建成 ,板楼,1.48元/平米/月,上海银顶峰物业管理有限公司,57栋,920户,https://sh.lianjia.com/xiaoqu/5011000003437/
大华锦绣华城(十九街区)(公寓),"(浦东北蔡)锦绣路3336弄,锦绣路3338弄",72402,上海安基置业有限公司,2003年建成 ,板楼,1至1.85元/平米/月,浦华物业,126栋,1581户,https://sh.lianjia.com/xiaoqu/5011000013251/
龙汇路348号,(浦东北蔡)龙汇路348号,,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,1栋,1户,https://sh.lianjia.com/xiaoqu/5020025851198469/
连波路66弄,(浦东北蔡)连波路66弄,58910,上海泰欣置业有限公司,1994年建成 ,板楼,0.65元/平米/月,泰欣物业,7栋,93户,https://sh.lianjia.com/xiaoqu/5011000008113/
陆家嘴新景园,"(浦东金杨)金口路25弄,云山路1039弄,云山路1050弄",66322,上海陆家嘴房产开发有限公司,2002年建成 ,板楼,1.15元/平米/月,上海陆家嘴物业管理有限公司,55栋,780户,https://sh.lianjia.com/xiaoqu/5011000014260/
北中路248号,(浦东北蔡)北中路248号,,北蔡房产开发商,1990年建成 ,板楼,1元/平米/月,上海浦东物业管理公司,1栋,24户,https://sh.lianjia.com/xiaoqu/5011000002819/
下南路870-872号,(浦东北蔡)下南路870-872号,,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,1栋,1户,https://sh.lianjia.com/xiaoqu/5012970523373586/
芳华路411弄,(浦东北蔡)芳华路411弄,56589,上海花木开发有限公司,1996年建成 ,板楼,0.6元/平米/月,花木物业,17栋,223户,https://sh.lianjia.com/xiaoqu/5011000007132/
城南小区,"(浦东川沙)川环南路76弄,川环南路130弄",34074,暂无信息,1994年建成 ,板楼,0.8元/平米/月,上海吉利物业管理有限公司,30栋,420户,https://sh.lianjia.com/xiaoqu/5011000003157/
莲园路580弄,(浦东北蔡)莲园路580弄,43206,北蔡房产开发商,1996年建成 ,板楼,0.5元/平米/月,上海浦东新区北房物业公司,3栋,45户,https://sh.lianjia.com/xiaoqu/5011000008354/
芳华路890号,(浦东北蔡)芳华路890号,,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,1栋,1户,https://sh.lianjia.com/xiaoqu/5012970599658142/
闵浦新苑六村,(闵行浦江)江玮路298弄,32265,上海旭辉房地产开发有限公司,2007年建成 ,板楼,0.4元/平米/月,上海闵行陈行物业管理有限公司,98栋,1682户,https://sh.lianjia.com/xiaoqu/5011000013543/
古北御庭,"(浦东北蔡)龙汇路55弄, 龙汇路29号",96563,上海古北(集团)有限公司,2013年建成 ,板楼,4.5元/平米/月,古北物业,11栋,490户,https://sh.lianjia.com/xiaoqu/5011000005117/
灵广花园,(闸北不夜城)共和新路736弄,70858,上海新易房地产有限公司,1993年建成 ,板楼,1.5元/平米/月,上海久兴物业管理有限公司,29栋,464户,https://sh.lianjia.com/xiaoqu/5011000017733/
芳华路188弄,(浦东北蔡)芳华路188弄,47986,花木房产,1995年建成 ,板楼,0.7元/平米/月,上海浦东新区花木物业公司,24栋,280户,https://sh.lianjia.com/xiaoqu/5011000004177/
严镇路93号,(浦东北蔡)严镇路93号,,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,1栋,1户,https://sh.lianjia.com/xiaoqu/5020026322538410/
银泰花园(公寓),(浦东碧云)蓝天路368弄,86072,上海银泰置业股份有限公司,2000年建成 ,板楼,1.5元/平米/月,上海银帆物业管理有限公司,13栋,244户,https://sh.lianjia.com/xiaoqu/5011000004064/
海富花园,"(浦东塘桥)东方路1357号,东方路1359号,东方路1361号,东方路1363号,东方路1365号,东方路1369号",54207,上海富都世界发展有限公司,1996年建成 ,塔楼/板楼,3.75元/平米/月,上海陆家嘴物业管理公司,6栋,688户,https://sh.lianjia.com/xiaoqu/5011000017154/
鹏丰苑,"(浦东北蔡)鹏岳路152弄,鹏飞路411弄,鹏飞路426弄",61181,上海鹏丰置业有限公司,2010年建成 ,板楼,1.2元/平米/月,上海鹏丰物业管理有限公司,27栋,1173户,https://sh.lianjia.com/xiaoqu/5011000002202/
共富三村,"(宝山共富)共富三村, 共富三村348号, 共富三村360号, 共富路448号, 共富路450号",37100,上海古北顾村置业有限公司,1998年建成 ,板楼,0.4至0.8元/平米/月,竞业物业,62栋,707户,https://sh.lianjia.com/xiaoqu/5011000000800/
莲安东路90号,(浦东北蔡)莲安东路90号,,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,1栋,1户,https://sh.lianjia.com/xiaoqu/5012970492703347/
宝沁苑,(宝山顾村)菊泉街577弄,35168,上海宝谊置业有限公司,2014年建成 ,板楼,1.2至1.35元/平米/月,东方物业,22栋,1576户,https://sh.lianjia.com/xiaoqu/5011000000814/
芳草路253弄,(浦东北蔡)芳草路253弄,55928,上海裕华,2001年建成 ,板楼,0.35元/平米/月,上海源开房地产开发公司,9栋,100户,https://sh.lianjia.com/xiaoqu/5011000005874/
嘉尚坊,(嘉定丰庄)金汤路655弄,42401,上海嘉定区房地产,1995年建成 ,板楼,0.4元/平米/月,上海安居物业有限公司,75栋,1144户,https://sh.lianjia.com/xiaoqu/5011000014734/
黄山坊,"(虹口凉城)黄山路99号, 黄山路131号, 黄山路77号",58343,上海奉联企业发展有限公司,2007年建成 ,塔楼/板楼,1元/平米/月,上海奉联企业发展有限公司,3栋,320户,https://sh.lianjia.com/xiaoqu/5011000017570/
大华斐勒公园,(浦东北蔡)北艾路1643弄,100620,上海锦绣华城房地产开发有限公司,2019年建成 ,板楼,10元/平米/月,上海浦华物业管理有限公司,50栋,738户,https://sh.lianjia.com/xiaoqu/5014481998491993/
宝华海尚郡领(别墅),(浦东北蔡)成山路2388号,101632,上海香溢房地产有限公司,2014年建成 ,板楼,2.88至4元/平米/月,上海安荣物业管理服务有限公司,49栋,49户,https://sh.lianjia.com/xiaoqu/5011000019110/
培花久远公寓,"(浦东北蔡)芳华路478弄, 芳华路444号",55520,上海久禄企业发展有限公司,1996年建成 ,板楼,0.85至1元/平米/月,华新物业公司,86栋,1113户,https://sh.lianjia.com/xiaoqu/5011000011161/
莲鼎苑,(浦东北蔡)新陈路280弄,56078,暂无信息,2002年建成 ,板楼,1.2元/平米/月,建工物业,25栋,268户,https://sh.lianjia.com/xiaoqu/5011000003441/
锦华东南苑,"(浦东北蔡)成山路2222弄, 成山路2236号",69751,佳益置业发展（上海）有限公司,2004年建成 ,板楼,0.9至1.75元/平米/月,上海福高物业管理有限公司,29栋,346户,https://sh.lianjia.com/xiaoqu/5011000012716/
绿星小区,(浦东北蔡)下南路225弄,41857,上海绿地(集团)有限公司,1994年建成 ,板楼,0.8元/平米/月,上海长银物业发展有限公司,60栋,924户,https://sh.lianjia.com/xiaoqu/5011000012074/
严镇路95号,(浦东北蔡)严镇路95号,,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,1栋,1户,https://sh.lianjia.com/xiaoqu/5020021025089980/
金利公寓,(浦东唐镇)南曹路901弄,41566,上海保利金鹏置业有限公司,2008年建成 ,板楼,0.9元/平米/月,上海浦东利群物业有限公司,150栋,1783户,https://sh.lianjia.com/xiaoqu/5011000010262/
下南路914号,(浦东北蔡)下南路914号,,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,1栋,1户,https://sh.lianjia.com/xiaoqu/5012970523373590/
北中路328弄,(浦东北蔡)北中路328弄07号,44118,上海北蔡房地产发展有限公司,1993年建成 ,板楼,暂无信息,上海浦东新区北房物业公司,8栋,96户,https://sh.lianjia.com/xiaoqu/5011000011960/
天池新村,(浦东北蔡)莲园路227弄,,吉松物业,1999年建成 ,未知类型,暂无信息,上海吉松物业管理中心,2栋,3户,https://sh.lianjia.com/xiaoqu/5011000013975/
保利海上五月花(公寓),(嘉定菊园新区)永靖路898弄,35279,上海保利房地产发展有限公司,2009年建成 ,板楼,1.7元/平米/月,保利物业,76栋,2330户,https://sh.lianjia.com/xiaoqu/5011000012020/
清涧三街坊,(普陀真光)清涧路187弄,45604,上海桃浦房地产开发有限公司,1997年建成 ,塔楼/板楼,0.45至0.8元/平米/月,上海乾溪物业管理有限公司,28栋,1476户,https://sh.lianjia.com/xiaoqu/5011000012778/
华绣路231号,(浦东北蔡)华绣路231号,,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,1栋,1户,https://sh.lianjia.com/xiaoqu/5012970569249410/
南六公路699弄3支弄237号,(浦东北蔡)南六公路699弄3支弄237号,,暂无信息,暂无信息 ,板楼,暂无信息,暂无信息,1栋,1户,https://sh.lianjia.com/xiaoqu/5013127454044951/
成山路1256号,(浦东北蔡)成山路1256号,,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,1栋,1户,https://sh.lianjia.com/xiaoqu/5015683039539884/
杨高南路1765弄,(浦东北蔡)杨高南路1765弄,,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,1栋,1户,https://sh.lianjia.com/xiaoqu/5011000007734/
浦发绿城浦三路2801弄,(浦东三林)浦三路2801弄,45971,浦东房地产开发公司,2004年建成 ,板楼,0.55元/平米/月,上海浦发物业有限公司,105栋,1253户,https://sh.lianjia.com/xiaoqu/5011000013259/
高科西路2841号,(浦东北蔡)高科西路2841号,,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,1栋,1户,https://sh.lianjia.com/xiaoqu/5020023799487211/
新虹桥首府(公寓),(松江九亭)九杜路909弄,43630,上海佳铭房产有限公司,2011年建成 ,塔楼/板楼,2.17元/平米/月,上海世江物业管理有限公司,21栋,1333户,https://sh.lianjia.com/xiaoqu/5011000009417/
北中路280弄,"(浦东北蔡)北中路280弄, 北中路270号",44445,上海北蔡房地产发展有限公司,1990年建成 ,板楼,0.45元/平米/月,上海浦东新区北房物业公司,23栋,324户,https://sh.lianjia.com/xiaoqu/5011000009589/
锦三角花园(公寓),(浦东北蔡)锦绣路2885弄1-37号,63339,上海华辰房地产开发有限公司,1998年建成 ,板楼,1.5元/平米/月,上海浦东物业管理公司,23栋,383户,https://sh.lianjia.com/xiaoqu/5011000013366/
龙博公寓,(浦东北蔡)沪南路1168弄,63010,上海驭翔置业有限公司,2009年建成 ,板楼,1.1元/平米/月,北蔡物业,38栋,954户,https://sh.lianjia.com/xiaoqu/5011000002885/
春申玫瑰苑,(闵行莘庄)洱海路99弄,55290,上海春申城发展有限公司,2006年建成 ,板楼,1.7至2.4元/平米/月,紫泰物业,42栋,947户,https://sh.lianjia.com/xiaoqu/5011000013286/
宝山一村,(宝山淞宝)宝山一村,33902,宝钢集团有限公司,1993年建成 ,板楼,0.8元/平米/月,上海宝房海滨物业管理有限公司,81栋,1320户,https://sh.lianjia.com/xiaoqu/5011000009452/
南新苑,(浦东北蔡)下南路465弄,54176,思南房地产发展有限公司,2001年建成 ,板楼,0.8元/平米/月,上海万科物业管理有限公司,12栋,144户,https://sh.lianjia.com/xiaoqu/5011000013606/
高科西路2839号,(浦东北蔡)高科西路2839号,,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,1栋,1户,https://sh.lianjia.com/xiaoqu/5020023799487006/
莲珠大厦,(浦东北蔡)沪南路1087号,37500,上海莲珠置业有限公司,暂无信息 ,塔楼,1元/平米/月,上海东莲物业管理有限公司,1栋,131户,https://sh.lianjia.com/xiaoqu/5011000011364/
欣绿名苑,(松江莘闵别墅)明中路275弄,40497,上海欣绿房地产经营有限公司,2005年建成 ,板楼,1.9元/平米/月,上海齐佳物业管理有限公司,456栋,456户,https://sh.lianjia.com/xiaoqu/5011000012889/
莘城公寓,(闵行莘庄)宝城路158弄,48879,上海莘城实业总公司,1999年建成 ,塔楼/板楼/塔板结合,1.5至1.9元/平米/月,上海莘城物业管理有限公司,97栋,1850户,https://sh.lianjia.com/xiaoqu/5011000014621/
芳草苑(浦东),(浦东北蔡)芳草路153弄,54021,暂无信息,1998年建成 ,板楼,0.65元/平米/月,上海花木物业,14栋,163户,https://sh.lianjia.com/xiaoqu/5011000013986/
龙阳路2000号,(浦东北蔡)龙阳路2000号,,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,1栋,36户,https://sh.lianjia.com/xiaoqu/5012970721292451/
西晶明园,"(青浦白鹤)鹤如路185弄, 鹤如路285弄",20407,暂无信息,2008年建成 ,板楼,0.7元/平米/月,暂无信息,130栋,544户,https://sh.lianjia.com/xiaoqu/5011000007319/
成山路2164号,(浦东北蔡)成山路2164号,,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,1栋,1户,https://sh.lianjia.com/xiaoqu/5012970660737997/
大华锦绣华城(十九街区)(别墅),(浦东北蔡)锦绣路3338弄,,暂无信息,2003年建成 ,板楼,1.35元/平米/月,上海浦华物业管理有限公司,84栋,84户,https://sh.lianjia.com/xiaoqu/5011000003482/
成山路1228号,(浦东北蔡)成山路1228号,,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,1栋,2户,https://sh.lianjia.com/xiaoqu/5012970660737948/
大华锦绣华城(十八街区)(公寓),(浦东北蔡)成山路2008弄,75504,大华集团上海华宜置业有限公司,2006年建成 ,塔楼/板楼,1.85元/平米/月,上海同涞物业管理有限公司,26栋,997户,https://sh.lianjia.com/xiaoqu/5011000016533/
宏莲馨苑,(浦东北蔡)莲园路151弄1-22号,58969,上海宏莲房屋开发有限公司,2003年建成 ,板楼,0.85元/平米/月,上海开伦物业管理有限公司,20栋,282户,https://sh.lianjia.com/xiaoqu/5011000012240/
博安苑,(浦东北蔡)博华路300弄,80119,上海北蔡房地产发展有限公司,2004年建成 ,板楼,0.35元/平米/月,上海东莲物业管理有限公司,19栋,228户,https://sh.lianjia.com/xiaoqu/5011000002484/
龙沟新苑,"(浦东北蔡)芳华路933弄, 芳华路997号",58344,上海建工房产有限公司,2000年建成 ,板楼,0.8元/平米/月,建工物业,72栋,1059户,https://sh.lianjia.com/xiaoqu/5011000012286/
南新四村,"(浦东北蔡)下南路501弄,下南路551弄",44948,上海建工集团,1994年建成 ,板楼,0.8元/平米/月,上海绿地物业发展有限公司,107栋,1788户,https://sh.lianjia.com/xiaoqu/5011000003831/
绿洲紫荆花园,(虹口鲁迅公园)欧阳路289弄,65751,上海佳镜置业有限公司,1998年建成 ,塔楼/板楼,1.8元/平米/月,上置物业,28栋,1062户,https://sh.lianjia.com/xiaoqu/5011000017142/
鹏宏苑,(浦东北蔡)鹏飞路333弄,55042,暂无信息,2009年建成 ,板楼,0.8元/平米/月,上海东莲物业管理有限公司,33栋,498户,https://sh.lianjia.com/xiaoqu/5011000004504/
莲康苑,(浦东北蔡)高青路4567弄,53339,界龙房地产开发公司,2014年建成 ,板楼,0.8元/平米/月,暂无信息,40栋,2716户,https://sh.lianjia.com/xiaoqu/5011000002330/
杨莲路205号,(浦东北蔡)杨莲路205号,,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,1栋,1户,https://sh.lianjia.com/xiaoqu/5020022916210608/
仁恒公园世纪,(浦东杨东)银融路88弄,122536,上海仁品房地产开发有限公司,2017年建成 ,板楼,5.3至6.5元/平米/月,上海仁恒物业管理有限公司,11栋,729户,https://sh.lianjia.com/xiaoqu/5011000019168/
成山路1460号,(浦东北蔡)成山路1460号,,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,1栋,1户,https://sh.lianjia.com/xiaoqu/5012970660737965/
大宁龙盛雅苑,(闸北大宁)万荣路166弄,89449,上海晟宇置业有限公司,2012年建成 ,板楼,1.25元/平米/月,上海置业集团,9栋,925户,https://sh.lianjia.com/xiaoqu/5011000009029/
沪南路611-615号,(浦东北蔡)沪南路611-615号,,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,1栋,1户,https://sh.lianjia.com/xiaoqu/5012970706350324/
莲安东路79弄,(浦东北蔡)莲安东路79弄,47580,北蔡房产开发商,1994年建成 ,板楼,0.55元/平米/月,振群物业,24栋,318户,https://sh.lianjia.com/xiaoqu/5011000001970/
沪南路5950弄15号,(浦东北蔡)沪南路5950弄15号,,暂无信息,暂无信息 ,未知类型,暂无信息,暂无信息,1栋,1户,https://sh.lianjia.com/xiaoqu/5014505812700671/
锦三角花园(别墅),(浦东北蔡)锦绣路2885弄,50266,上海华辰房地产开发有限公司,1999年建成 ,板楼,2.5元/平米/月,上海华辰物业管理有限公司,9栋,9户,https://sh.lianjia.com/xiaoqu/5011000003273/
瑞虹新城(一期),(虹口临平路)临平路333号,79448,上海瑞安房地产发展有限公司,1998年建成 ,塔楼/板楼/塔板结合,2.35元/平米/月,狮城怡安(上海)物业管理有限公司,10栋,1721户,https://sh.lianjia.com/xiaoqu/5011000017185/
真北二街坊,"(普陀真如)大渡河路2030弄, 大渡河路2070弄, 真北支路263弄, 桃浦路261弄, 桃浦路243号, 桃浦路255号, 桃浦路265号, 桃浦路263号",52001,上海真如房产开发公司,1986年建成 ,塔楼/板楼,0.9元/平米/月,真如物业,67栋,1601户,https://sh.lianjia.com/xiaoqu/5011000013538/
大华锦绣华城(十街区),(浦东北蔡)下南路1071弄1-32号,77188,大华集团上海华宜置业有限公司,2005年建成 ,板楼,1元/平米/月,上海浦华物业管理有限公司,31栋,484户,https://sh.lianjia.com/xiaoqu/5011000003486/
由由新邸,(浦东北蔡)严桥路58弄,61230,上海由由房地产开发有限公司,2003年建成 ,板楼,0.8至0.9元/平米/月,上海由由物业管理有限公司,33栋,758户,https://sh.lianjia.com/xiaoqu/5011000012176/
月浦五村,(宝山月浦)月浦五村,30319,上海新月浦房地产（集团）有限公司,1983年建成 ,板楼,0.6元/平米/月,宝月物业,59栋,1156户,https://sh.lianjia.com/xiaoqu/5011000000346/
鹏裕苑,(浦东北蔡)莲溪路1099弄,,上海解龙建设工程有限公司,2013年建成 ,板楼,1.2元/平米/月,东莲物业,21栋,1184户,https://sh.lianjia.com/xiaoqu/5011000001593/
绿川家园,(浦东北蔡)陈春路221弄,57262,绿城集团,2002年建成 ,板楼,0.5元/平米/月,上海绿地物业服务有限公司,19栋,228户,https://sh.lianjia.com/xiaoqu/5011000014826/
盛世宝邸(一期),(宝山淞南)淞塘路98弄,64288,上海宝邸置业有限公司,2010年建成 ,板楼,2.2元/平米/月,宝邸物业,30栋,1405户,https://sh.lianjia.com/xiaoqu/5011000013856/
北港和景苑,(奉贤青村)人民路445弄,18816,暂无信息,2007年建成 ,板楼,0.65元/平米/月,无,51栋,510户,https://sh.lianjia.com/xiaoqu/5011000001963/
莲中路174弄,(浦东北蔡)莲中路174弄,47544,暂无信息,1994年建成 ,板楼,0.8元/平米/月,上海嘉宝物业服务有限公司,17栋,222户,https://sh.lianjia.com/xiaoqu/5011000003342/
田林六村,(徐汇田林)田林六村,64044,上海徐汇房产经营有限公司,1983年建成 ,板楼,0.35元/平米/月,上海田林物业有限公司,42栋,990户,https://sh.lianjia.com/xiaoqu/5011000017490/
东莲大厦,(浦东北蔡)沪南公路1101号,40110,上海北蔡房地产发展有限公司,1998年建成 ,塔楼/板楼,1元/平米/月,上海东莲物业管理有限公司,1栋,176户,https://sh.lianjia.com/xiaoqu/5011000012974/
